source_codes,manufacturer,model_name,source_type_codes,source
41944,LYCOMING,TVO-435-F1A,1,faa/faa_registry/ENGINE.txt
41746|41946,LYCOMING,TVO-435-G1A,1|2,faa/faa_registry/ENGINE.txt
41947,LYCOMING,TVO-435-G1B,1,faa/faa_registry/ENGINE.txt
41526,LYCOMING,TVO-435-GIA,2,faa/faa_registry/ENGINE.txt
41630,LYCOMING,V0-360-A1A,1,faa/faa_registry/ENGINE.txt
41631,LYCOMING,V0-360-A1B,1,faa/faa_registry/ENGINE.txt
41632,LYCOMING,V0-360-B1A,1,faa/faa_registry/ENGINE.txt
41525,LYCOMING,VO-435 SERIES,1,faa/faa_registry/ENGINE.txt
42195,LYCOMING,VO-435-A1A,1,faa/faa_registry/ENGINE.txt
42196,LYCOMING,VO-435-A1B,1,faa/faa_registry/ENGINE.txt
42197,LYCOMING,VO-435-A1C,1,faa/faa_registry/ENGINE.txt
42198,LYCOMING,VO-435-A1D,1,faa/faa_registry/ENGINE.txt
42199,LYCOMING,VO-435-A1E,1,faa/faa_registry/ENGINE.txt
42200,LYCOMING,VO-435-A1F,1,faa/faa_registry/ENGINE.txt
42201,LYCOMING,VO-435-B1A,1,faa/faa_registry/ENGINE.txt
41582,LYCOMING,VO-540 SER,3,faa/faa_registry/ENGINE.txt
41534,LYCOMING,VO-540 SERIES,1,faa/faa_registry/ENGINE.txt
42228,LYCOMING,VO-540-A1A,1,faa/faa_registry/ENGINE.txt
42229,LYCOMING,VO-540-A2A,1,faa/faa_registry/ENGINE.txt
42230,LYCOMING,VO-540-B1A,1,faa/faa_registry/ENGINE.txt
42231,LYCOMING,VO-540-B1B,1,faa/faa_registry/ENGINE.txt
42232,LYCOMING,VO-540-B1B3,1,faa/faa_registry/ENGINE.txt
42233,LYCOMING,VO-540-B1C,1,faa/faa_registry/ENGINE.txt
42238,LYCOMING,VO-540-B1D,1,faa/faa_registry/ENGINE.txt
42239,LYCOMING,VO-540-B1E,1,faa/faa_registry/ENGINE.txt
42234,LYCOMING,VO-540-B1F,1,faa/faa_registry/ENGINE.txt
42235,LYCOMING,VO-540-B1H3,1,faa/faa_registry/ENGINE.txt
42236,LYCOMING,VO-540-B2A,1,faa/faa_registry/ENGINE.txt
42237,LYCOMING,VO-540-B2C,1,faa/faa_registry/ENGINE.txt
42240,LYCOMING,VO-540-B2D,1,faa/faa_registry/ENGINE.txt
42241,LYCOMING,VO-540-B2E,1,faa/faa_registry/ENGINE.txt
42242,LYCOMING,VO-540-C1A,1,faa/faa_registry/ENGINE.txt
42243,LYCOMING,VO-540-C1B,1,faa/faa_registry/ENGINE.txt
42247,LYCOMING,VO-540-C1C3,1,faa/faa_registry/ENGINE.txt
42244,LYCOMING,VO-540-C2A,1,faa/faa_registry/ENGINE.txt
42245,LYCOMING,VO-540-C2B,1,faa/faa_registry/ENGINE.txt
42246,LYCOMING,VO540-C2C,1,faa/faa_registry/ENGINE.txt
42227,LYCOMING,VSO-580-A1A,1,faa/faa_registry/ENGINE.txt
41460,LYCOMING,X(I)O 320,8,faa/faa_registry/ENGINE.txt
41455,LYCOMING,XIO-360 SERIE,1,faa/faa_registry/ENGINE.txt
41451,LYCOMING,XIO-390 SERIE,1,faa/faa_registry/ENGINE.txt
41450,LYCOMING,XIO-390-A3B6,8,faa/faa_registry/ENGINE.txt
41462,LYCOMING,XIO-540 SERIE,1,faa/faa_registry/ENGINE.txt
41000,LYCOMING,XLIO-360A1B,1,faa/faa_registry/ENGINE.txt
41010,LYCOMING,XLO-360 SERIE,1,faa/faa_registry/ENGINE.txt
43104,LYCOMING,YAEIO-233-EXP,1,faa/faa_registry/ENGINE.txt
41770,LYCOMING,YAEIO-540,1,faa/faa_registry/ENGINE.txt
42770,LYCOMING,YAEIO-580,1,faa/faa_registry/ENGINE.txt
42711,LYCOMING,YIO-233-B2A,8,faa/faa_registry/ENGINE.txt
42417,LYCOMING,YIO-320 SERIE,1,faa/faa_registry/ENGINE.txt
41710,LYCOMING,YIO-360 EXP,1,faa/faa_registry/ENGINE.txt
41699,LYCOMING,YIO-360-A186,1,faa/faa_registry/ENGINE.txt
42416,LYCOMING,YIO-360-M1A,1,faa/faa_registry/ENGINE.txt
42414,LYCOMING,YIO-360-M1B,1,faa/faa_registry/ENGINE.txt
42418,LYCOMING,YIO-390 SER,1,faa/faa_registry/ENGINE.txt
42420,LYCOMING,YIO-390-A3B6,1,faa/faa_registry/ENGINE.txt
42430,LYCOMING,YIO-390EXP109,1,faa/faa_registry/ENGINE.txt
42431,LYCOMING,YIO-390EXP289,1,faa/faa_registry/ENGINE.txt
41779,LYCOMING,YIO-540 SERIE,1,faa/faa_registry/ENGINE.txt
42413,LYCOMING,YO-233,8,faa/faa_registry/ENGINE.txt
42424,LYCOMING,YO-320 SERIES,1,faa/faa_registry/ENGINE.txt
42422,LYCOMING,YO-360 SERIES,1,faa/faa_registry/ENGINE.txt
41586|42427,LYCOMING,YO-360-A1A,8,faa/faa_registry/ENGINE.txt
42423,LYCOMING,YO235 SERIES,8,faa/faa_registry/ENGINE.txt
41550,LYCOMING,YT55-L-9,3,faa/faa_registry/ENGINE.txt
42801,LZ DESIGN,FES SIL 100,10,faa/faa_registry/ENGINE.txt
42813,LZ DESIGN,FES-AS-M100,10,faa/faa_registry/ENGINE.txt
42811,LZ DESIGN,FES-DIA-M100,10,faa/faa_registry/ENGINE.txt
42810,LZ DESIGN,FES-LAK-M100,10,faa/faa_registry/ENGINE.txt
42805,LZ DESIGN,FES-VEN-M100,10,faa/faa_registry/ENGINE.txt
42812,LZ DESIGN,LES-LAK-C100,10,faa/faa_registry/ENGINE.txt
45010,M&D FLUGZE,MD-TJ42,4,faa/faa_registry/ENGINE.txt
99222,MAGICALL,MAGIDRIVE 75,10,faa/faa_registry/ENGINE.txt
43300,MAGNIX,MAGNI250,10,faa/faa_registry/ENGINE.txt
43301,MAGNIX,MAGNI500,10,faa/faa_registry/ENGINE.txt
43302,MAGNIX,MAGNI650,10,faa/faa_registry/ENGINE.txt
59603,MATTITUCK,IO-360,1,faa/faa_registry/ENGINE.txt
59602,MATTITUCK,TMX 360,1,faa/faa_registry/ENGINE.txt
59606,MATTITUCK,TMX 390,1,faa/faa_registry/ENGINE.txt
59608,MATTITUCK,TMX IO-360,1,faa/faa_registry/ENGINE.txt
59605,MATTITUCK,TMX IO-390,8,faa/faa_registry/ENGINE.txt
59609,MATTITUCK,TMX IO540D4A5,1,faa/faa_registry/ENGINE.txt
59600,MATTITUCK,TMX O-200,8,faa/faa_registry/ENGINE.txt
59601,MATTITUCK,TMX O-320,1,faa/faa_registry/ENGINE.txt
59610,MATTITUCK,TMX O-360,1,faa/faa_registry/ENGINE.txt
59607,MATTITUCK,TMX-0-360-A1A,8,faa/faa_registry/ENGINE.txt
59604,MATTITUCK,TMX-540,1,faa/faa_registry/ENGINE.txt
43200|43201,MAZDA,13B,1|11,faa/faa_registry/ENGINE.txt
43103,MCCULLOCH,430,1,faa/faa_registry/ENGINE.txt
30181,MCCULLOCH,4318 SERIES,1,faa/faa_registry/ENGINE.txt
43101,MCCULLOCH,4318A&E/0-100,1,faa/faa_registry/ENGINE.txt
43102,MCCULLOCH,ALL MDLS A/B,1,faa/faa_registry/ENGINE.txt
43501,MENASCO,0-45,1,faa/faa_registry/ENGINE.txt
43520,MENASCO,A-6,1,faa/faa_registry/ENGINE.txt
43516,MENASCO,B6S,1,faa/faa_registry/ENGINE.txt
43512,MENASCO,BUCCANEER B-6,1,faa/faa_registry/ENGINE.txt
43509,MENASCO,BUCCANEER B6S,1,faa/faa_registry/ENGINE.txt
43515,MENASCO,C6S-4,1,faa/faa_registry/ENGINE.txt
43519,MENASCO,DR-87,1,faa/faa_registry/ENGINE.txt
43521,MENASCO,PIRATE A-4,1,faa/faa_registry/ENGINE.txt
43510,MENASCO,PIRATE B-4,1,faa/faa_registry/ENGINE.txt
43517,MENASCO,PIRATE C4,1,faa/faa_registry/ENGINE.txt
43504,MENASCO,PIRATE C4 D4,1,faa/faa_registry/ENGINE.txt
43505,MENASCO,PIRATE C4S,1,faa/faa_registry/ENGINE.txt
43518,MENASCO,PIRATE D4,1,faa/faa_registry/ENGINE.txt
43523,MENASCO,PIRATE D4-87,1,faa/faa_registry/ENGINE.txt
43511,MENASCO,PIRATE M-50,1,faa/faa_registry/ENGINE.txt
43522,MENASCO,S PIRATE D4B,1,faa/faa_registry/ENGINE.txt
43513,MENASCO,S PIRATE DRB,1,faa/faa_registry/ENGINE.txt
43506,MENASCO,SUP PIRT D4B,1,faa/faa_registry/ENGINE.txt
43701,MERCEDES,D111A,1,faa/faa_registry/ENGINE.txt
43810,MERCURY,1000,1,faa/faa_registry/ENGINE.txt
43801,MERCURY,MK78/75/,1,faa/faa_registry/ENGINE.txt
43901,MICRO,TRS-18,4,faa/faa_registry/ENGINE.txt
43951,MICRORURBO,TJ100B,4,faa/faa_registry/ENGINE.txt
51500,MID-WEST,AE50R,1,faa/faa_registry/ENGINE.txt
44003,MILW PARTS,TANK V470,1,faa/faa_registry/ENGINE.txt
44002,MILW PARTS,TANK V502,1,faa/faa_registry/ENGINE.txt
44001,MILW PARTS,TANK VSER,1,faa/faa_registry/ENGINE.txt
44100,MISTRAL,G-190,1,faa/faa_registry/ENGINE.txt
44101,MISTRAL,G-300,11,faa/faa_registry/ENGINE.txt
45999,MONOCOUPE,LAMBERT R-266,1,faa/faa_registry/ENGINE.txt
46100,MOTO GUZZI,750,1,faa/faa_registry/ENGINE.txt
46025,MOTOR-SICH,AI-25TL,5,faa/faa_registry/ENGINE.txt
46007,MOTORLET,M-701(SERIES),4,faa/faa_registry/ENGINE.txt
46000,MOTORLET,M-701C,4,faa/faa_registry/ENGINE.txt
46006,MOTORLET,M601D-11,2,faa/faa_registry/ENGINE.txt
46001,MOTORLET,M601E-11,2,faa/faa_registry/ENGINE.txt
46003,MOTORLET,M601E-11A,2,faa/faa_registry/ENGINE.txt
46004,MOTORLET,M601E-11AS,2,faa/faa_registry/ENGINE.txt
46002,MOTORLET,M601E-11S,2,faa/faa_registry/ENGINE.txt
46005,MOTORLET,M601F,2,faa/faa_registry/ENGINE.txt
46060,MOTORSTAR,M-14P-XEDK,1,faa/faa_registry/ENGINE.txt
46061,MOTORSTAR,M14-PDXK,1,faa/faa_registry/ENGINE.txt
47400,NATIONAL A,E-107A,1,faa/faa_registry/ENGINE.txt
47401,NATIONAL A,E-113,1,faa/faa_registry/ENGINE.txt
47402,NATIONAL A,E-113A,1,faa/faa_registry/ENGINE.txt
47403,NATIONAL A,E-113B,1,faa/faa_registry/ENGINE.txt
47404,NATIONAL A,E-113C,1,faa/faa_registry/ENGINE.txt
47406,NATIONAL A,E-113CB,1,faa/faa_registry/ENGINE.txt
47407,NATIONAL A,E-113CD,1,faa/faa_registry/ENGINE.txt
47405,NATIONAL A,E-113CDB,1,faa/faa_registry/ENGINE.txt
47501,NELSON,H-44-54-59-63,1,faa/faa_registry/ENGINE.txt
47801,OLDSMOBILE,ROCKET 64654,1,faa/faa_registry/ENGINE.txt
47850,ONAN,ALL MDLS A/B,1,faa/faa_registry/ENGINE.txt
47870,ORBITAL,N20B,7,faa/faa_registry/ENGINE.txt
47906,ORENDA,10,4,faa/faa_registry/ENGINE.txt
47910,ORENDA,14,4,faa/faa_registry/ENGINE.txt
47912,ORENDA,J85-15,4,faa/faa_registry/ENGINE.txt
47915,ORENDA,J85-CAN-15,4,faa/faa_registry/ENGINE.txt
47911,ORENDA,OE600A,1,faa/faa_registry/ENGINE.txt
48001,OUTBOARD,BIG TWIN,1,faa/faa_registry/ENGINE.txt
52132,P & W,127,2,faa/faa_registry/ENGINE.txt
51736,P & W,2SD-G,1,faa/faa_registry/ENGINE.txt
51737,P & W,2SD1-G,1,faa/faa_registry/ENGINE.txt
51739,P & W,2SD13-G,1,faa/faa_registry/ENGINE.txt
52087,P & W,985 WASP JR A,1,faa/faa_registry/ENGINE.txt
52005,P & W,985 WASP SER,1,faa/faa_registry/ENGINE.txt
52074,P & W,A HORNET,1,faa/faa_registry/ENGINE.txt
52078,P & W,A WASP,1,faa/faa_registry/ENGINE.txt
52075,P & W,A-1,1,faa/faa_registry/ENGINE.txt
52076,P & W,A-2,1,faa/faa_registry/ENGINE.txt
52077,P & W,A-3,1,faa/faa_registry/ENGINE.txt
52038,P & W,B HORNET,1,faa/faa_registry/ENGINE.txt
52079,P & W,B WASP,1,faa/faa_registry/ENGINE.txt
52149,P & W,B-4,1,faa/faa_registry/ENGINE.txt
51695,P & W,B-5 WASP JR,1,faa/faa_registry/ENGINE.txt
52031,P & W,B1,1,faa/faa_registry/ENGINE.txt
52030,P & W,B1-G,1,faa/faa_registry/ENGINE.txt
51701,P & W,B13,1,faa/faa_registry/ENGINE.txt
51702,P & W,B14,1,faa/faa_registry/ENGINE.txt
51697,P & W,B5 WASP MAJOR,1,faa/faa_registry/ENGINE.txt
51699,P & W,B6,1,faa/faa_registry/ENGINE.txt
51700,P & W,B7,1,faa/faa_registry/ENGINE.txt
52081,P & W,C WASP,1,faa/faa_registry/ENGINE.txt
52082,P & W,C1,1,faa/faa_registry/ENGINE.txt
51706,P & W,CA15,1,faa/faa_registry/ENGINE.txt
51708,P & W,CA17,1,faa/faa_registry/ENGINE.txt
51710,P & W,CA18,1,faa/faa_registry/ENGINE.txt
51712,P & W,CA19,1,faa/faa_registry/ENGINE.txt
51707,P & W,CA3,1,faa/faa_registry/ENGINE.txt
51709,P & W,CA5,1,faa/faa_registry/ENGINE.txt
51745,P & W,CB16,1,faa/faa_registry/ENGINE.txt
51746,P & W,CB17,1,faa/faa_registry/ENGINE.txt
51698,P & W,CB2,1,faa/faa_registry/ENGINE.txt
51744,P & W,CB3,1,faa/faa_registry/ENGINE.txt
51747,P & W,CB4,1,faa/faa_registry/ENGINE.txt
52083,P & W,CD,1,faa/faa_registry/ENGINE.txt
51740,P & W,D-3,1,faa/faa_registry/ENGINE.txt
51738,P & W,D-4,1,faa/faa_registry/ENGINE.txt
51741,P & W,D-5,1,faa/faa_registry/ENGINE.txt
51742,P & W,D-7,1,faa/faa_registry/ENGINE.txt
51743,P & W,D14,1,faa/faa_registry/ENGINE.txt
52378,P & W,F100-PW200,5,faa/faa_registry/ENGINE.txt
51513,P & W,F117-PW-100,5,faa/faa_registry/ENGINE.txt
51762,P & W,J-60-P3A,4,faa/faa_registry/ENGINE.txt
51758,P & W,J52 P08,4,faa/faa_registry/ENGINE.txt
51757,P & W,J52-P-408,4,faa/faa_registry/ENGINE.txt
51756,P & W,J52-P-8B,4,faa/faa_registry/ENGINE.txt
51705,P & W,J60-P-5B,4,faa/faa_registry/ENGINE.txt
51754,P & W,J60-P-6,4,faa/faa_registry/ENGINE.txt
51760,P & W,J60P-5A,4,faa/faa_registry/ENGINE.txt
52047,P & W,JFTD12A SER,3,faa/faa_registry/ENGINE.txt
51502,P & W,JFTD12A-4A,3,faa/faa_registry/ENGINE.txt
51504,P & W,JFTD12A-5A,3,faa/faa_registry/ENGINE.txt
52056,P & W,JT12A SERIES,4,faa/faa_registry/ENGINE.txt
51703,P & W,JT12A-6,4,faa/faa_registry/ENGINE.txt
52042,P & W,JT12A-6 6A,4,faa/faa_registry/ENGINE.txt
51704,P & W,JT12A-6A,4,faa/faa_registry/ENGINE.txt
52052,P & W,JT12A-8,4,faa/faa_registry/ENGINE.txt
52379,P & W,JT15D-5,5,faa/faa_registry/ENGINE.txt
51716,P & W,JT3C-12,4,faa/faa_registry/ENGINE.txt
51713,P & W,JT3C-4,4,faa/faa_registry/ENGINE.txt
52036,P & W,JT3C-4&6,4,faa/faa_registry/ENGINE.txt
51714,P & W,JT3C-6,4,faa/faa_registry/ENGINE.txt
51715,P & W,JT3C-7,4,faa/faa_registry/ENGINE.txt
52035,P & W,JT3D SERIES,5,faa/faa_registry/ENGINE.txt
51679,P & W,JT3D-1,5,faa/faa_registry/ENGINE.txt
51681,P & W,JT3D-1-MC6,5,faa/faa_registry/ENGINE.txt
51683,P & W,JT3D-1-MC7,5,faa/faa_registry/ENGINE.txt
51680,P & W,JT3D-1A,5,faa/faa_registry/ENGINE.txt
51682,P & W,JT3D-1A-MC6,5,faa/faa_registry/ENGINE.txt
51684,P & W,JT3D-1A-MC7,5,faa/faa_registry/ENGINE.txt
51685,P & W,JT3D-3,5,faa/faa_registry/ENGINE.txt
52039,P & W,JT3D-3&3B,5,faa/faa_registry/ENGINE.txt
51686,P & W,JT3D-3B,5,faa/faa_registry/ENGINE.txt
51687,P & W,JT3D-3C,5,faa/faa_registry/ENGINE.txt
51666,P & W,JT3D-5A,5,faa/faa_registry/ENGINE.txt
51688,P & W,JT3D-7,5,faa/faa_registry/ENGINE.txt
51689,P & W,JT3D-7A,5,faa/faa_registry/ENGINE.txt
51720,P & W,JT4A-10,4,faa/faa_registry/ENGINE.txt
51721,P & W,JT4A-11,4,faa/faa_registry/ENGINE.txt
51722,P & W,JT4A-12,4,faa/faa_registry/ENGINE.txt
51717,P & W,JT4A-3,4,faa/faa_registry/ENGINE.txt
52037,P & W,JT4A-3&5SER,4,faa/faa_registry/ENGINE.txt
51718,P & W,JT4A-5,4,faa/faa_registry/ENGINE.txt
51719,P & W,JT4A-9,4,faa/faa_registry/ENGINE.txt
52053,P & W,JT8D SERIES,4,faa/faa_registry/ENGINE.txt
52044,P & W,JT8D-1,4,faa/faa_registry/ENGINE.txt
51730,P & W,JT8D-11,4,faa/faa_registry/ENGINE.txt
52051,P & W,JT8D-15,5,faa/faa_registry/ENGINE.txt
51731,P & W,JT8D-15A,5,faa/faa_registry/ENGINE.txt
51732,P & W,JT8D-17,5,faa/faa_registry/ENGINE.txt
52049,P & W,JT8D-17 SER,4,faa/faa_registry/ENGINE.txt
51733,P & W,JT8D-17A,5,faa/faa_registry/ENGINE.txt
51735,P & W,JT8D-17AR,4,faa/faa_registry/ENGINE.txt
51734,P & W,JT8D-17R,4,faa/faa_registry/ENGINE.txt
51723,P & W,JT8D-1A,4,faa/faa_registry/ENGINE.txt
51726,P & W,JT8D-1B,4,faa/faa_registry/ENGINE.txt
51690,P & W,JT8D-209,4,faa/faa_registry/ENGINE.txt
51691,P & W,JT8D-217,4,faa/faa_registry/ENGINE.txt
51692,P & W,JT8D-217A,5,faa/faa_registry/ENGINE.txt
51693,P & W,JT8D-217C,5,faa/faa_registry/ENGINE.txt
51694,P & W,JT8D-219,5,faa/faa_registry/ENGINE.txt
52046,P & W,JT8D-5,4,faa/faa_registry/ENGINE.txt
51724,P & W,JT8D-7,5,faa/faa_registry/ENGINE.txt
51725,P & W,JT8D-7A,5,faa/faa_registry/ENGINE.txt
51727,P & W,JT8D-7B,5,faa/faa_registry/ENGINE.txt
51728,P & W,JT8D-9,4,faa/faa_registry/ENGINE.txt
52048,P & W,JT8D-9 SER,4,faa/faa_registry/ENGINE.txt
51729,P & W,JT8D-9A,4,faa/faa_registry/ENGINE.txt
52054,P & W,JT9D SERIES,5,faa/faa_registry/ENGINE.txt
51547,P & W,JT9D-20,5,faa/faa_registry/ENGINE.txt
51548,P & W,JT9D-20J,5,faa/faa_registry/ENGINE.txt
52050,P & W,JT9D-3A,5,faa/faa_registry/ENGINE.txt
51549,P & W,JT9D-59A,5,faa/faa_registry/ENGINE.txt
51541,P & W,JT9D-7,5,faa/faa_registry/ENGINE.txt
51550,P & W,JT9D-70A,5,faa/faa_registry/ENGINE.txt
51543,P & W,JT9D-7A,5,faa/faa_registry/ENGINE.txt
51544,P & W,JT9D-7AH,5,faa/faa_registry/ENGINE.txt
51545,P & W,JT9D-7F,5,faa/faa_registry/ENGINE.txt
51542,P & W,JT9D-7H,5,faa/faa_registry/ENGINE.txt
51546,P & W,JT9D-7J,5,faa/faa_registry/ENGINE.txt
51551,P & W,JT9D-7Q,5,faa/faa_registry/ENGINE.txt
51552,P & W,JT9D-7Q3,5,faa/faa_registry/ENGINE.txt
51553,P & W,JT9D-7R4D,5,faa/faa_registry/ENGINE.txt
51554,P & W,JT9D-7R4D1,5,faa/faa_registry/ENGINE.txt
51555,P & W,JT9D-7R4E,5,faa/faa_registry/ENGINE.txt
51556,P & W,JT9D-7R4E1,5,faa/faa_registry/ENGINE.txt
51559,P & W,JT9D-7R4E4,5,faa/faa_registry/ENGINE.txt
51557,P & W,JT9D-7R4G2,5,faa/faa_registry/ENGINE.txt
51558,P & W,JT9D-7R4H1,5,faa/faa_registry/ENGINE.txt
52139,P & W,PT6A-20A,2,faa/faa_registry/ENGINE.txt
52141,P & W,PT6A-27,2,faa/faa_registry/ENGINE.txt
52142,P & W,PT6A-28,2,faa/faa_registry/ENGINE.txt
52143,P & W,PT6A-34,2,faa/faa_registry/ENGINE.txt
51520,P & W,PT6T-3,3,faa/faa_registry/ENGINE.txt
51521,P & W,PT6T-3A,3,faa/faa_registry/ENGINE.txt
51522,P & W,PT6T-3B,3,faa/faa_registry/ENGINE.txt
51523,P & W,PT6T-3BE,3,faa/faa_registry/ENGINE.txt
51528,P & W,PT6T-3BF,3,faa/faa_registry/ENGINE.txt
51529,P & W,PT6T-3BG,3,faa/faa_registry/ENGINE.txt
51525,P & W,PT6T-3D,3,faa/faa_registry/ENGINE.txt
51526,P & W,PT6T-3DE,3,faa/faa_registry/ENGINE.txt
51527,P & W,PT6T-3DF,3,faa/faa_registry/ENGINE.txt
51524,P & W,PT6T-6,3,faa/faa_registry/ENGINE.txt
51530,P & W,PT6T-9,3,faa/faa_registry/ENGINE.txt
51764,P & W,PW1500G SER,5,faa/faa_registry/ENGINE.txt
52315,P & W,PW1519G,5,faa/faa_registry/ENGINE.txt
51763,P & W,PW1521G SERIE,5,faa/faa_registry/ENGINE.txt
51770,P & W,PW1524G SERIE,5,faa/faa_registry/ENGINE.txt
51766,P & W,PW1921G,5,faa/faa_registry/ENGINE.txt
51765,P & W,PW2000,5,faa/faa_registry/ENGINE.txt
52117,P & W,PW2037,5,faa/faa_registry/ENGINE.txt
51511,P & W,PW2037(M),5,faa/faa_registry/ENGINE.txt
51512,P & W,PW2037D,5,faa/faa_registry/ENGINE.txt
52121,P & W,PW2040,5,faa/faa_registry/ENGINE.txt
51519,P & W,PW2040D,5,faa/faa_registry/ENGINE.txt
51516,P & W,PW2043,5,faa/faa_registry/ENGINE.txt
51518,P & W,PW2143,5,faa/faa_registry/ENGINE.txt
51514,P & W,PW2240,5,faa/faa_registry/ENGINE.txt
51515,P & W,PW2337,5,faa/faa_registry/ENGINE.txt
51517,P & W,PW2643,5,faa/faa_registry/ENGINE.txt
52128,P & W,PW300 SER,5,faa/faa_registry/ENGINE.txt
51663,P & W,PW4050,5,faa/faa_registry/ENGINE.txt
51664,P & W,PW4052,5,faa/faa_registry/ENGINE.txt
51665,P & W,PW4056,5,faa/faa_registry/ENGINE.txt
52140,P & W,PW4060,5,faa/faa_registry/ENGINE.txt
51667,P & W,PW4060A,5,faa/faa_registry/ENGINE.txt
51677,P & W,PW4060C,5,faa/faa_registry/ENGINE.txt
51674,P & W,PW4062,5,faa/faa_registry/ENGINE.txt
51675,P & W,PW4062A,5,faa/faa_registry/ENGINE.txt
51531,P & W,PW4074,5,faa/faa_registry/ENGINE.txt
51534,P & W,PW4074D,5,faa/faa_registry/ENGINE.txt
51532,P & W,PW4077,5,faa/faa_registry/ENGINE.txt
51535,P & W,PW4077D,5,faa/faa_registry/ENGINE.txt
51533,P & W,PW4084,5,faa/faa_registry/ENGINE.txt
51536,P & W,PW4084D,5,faa/faa_registry/ENGINE.txt
51537,P & W,PW4090,5,faa/faa_registry/ENGINE.txt
51538,P & W,PW4090-3,5,faa/faa_registry/ENGINE.txt
51539,P & W,PW4090D,5,faa/faa_registry/ENGINE.txt
51540,P & W,PW4098,5,faa/faa_registry/ENGINE.txt
51668,P & W,PW4152,5,faa/faa_registry/ENGINE.txt
51669,P & W,PW4156,5,faa/faa_registry/ENGINE.txt
51670,P & W,PW4156A,5,faa/faa_registry/ENGINE.txt
52061,P & W,PW4158,5,faa/faa_registry/ENGINE.txt
51672,P & W,PW4160,5,faa/faa_registry/ENGINE.txt
51508,P & W,PW4164,5,faa/faa_registry/ENGINE.txt
51509,P & W,PW4168,5,faa/faa_registry/ENGINE.txt
51510,P & W,PW4168A,5,faa/faa_registry/ENGINE.txt
51673,P & W,PW4460,5,faa/faa_registry/ENGINE.txt
52171,P & W,PW4462,5,faa/faa_registry/ENGINE.txt
51678,P & W,PW4650,5,faa/faa_registry/ENGINE.txt
51506,P & W,PW6122A,5,faa/faa_registry/ENGINE.txt
51507,P & W,PW6124A,5,faa/faa_registry/ENGINE.txt
51603,P & W,R-1340-19,1,faa/faa_registry/ENGINE.txt
51604,P & W,R-1340-22,1,faa/faa_registry/ENGINE.txt
51605,P & W,R-1340-29,1,faa/faa_registry/ENGINE.txt
51606,P & W,R-1340-36,1,faa/faa_registry/ENGINE.txt
51607,P & W,R-1340-40,1,faa/faa_registry/ENGINE.txt
51608,P & W,R-1340-47,1,faa/faa_registry/ENGINE.txt
51609,P & W,R-1340-49,1,faa/faa_registry/ENGINE.txt
51610,P & W,R-1340-49M1,1,faa/faa_registry/ENGINE.txt
51611,P & W,R-1340-51,1,faa/faa_registry/ENGINE.txt
51614,P & W,R-1340-51M1,1,faa/faa_registry/ENGINE.txt
51615,P & W,R-1340-53,1,faa/faa_registry/ENGINE.txt
51616,P & W,R-1340-57,1,faa/faa_registry/ENGINE.txt
52092,P & W,R-1340-59,1,faa/faa_registry/ENGINE.txt
52137,P & W,R-1340-61,1,faa/faa_registry/ENGINE.txt
51612,P & W,R-1340-AN-1,1,faa/faa_registry/ENGINE.txt
51613,P & W,R-1340-AN-2,1,faa/faa_registry/ENGINE.txt
52020,P & W,R-1830 SERIES,1,faa/faa_registry/ENGINE.txt
51617,P & W,R-1830-43,1,faa/faa_registry/ENGINE.txt
51618,P & W,R-1830-43A,1,faa/faa_registry/ENGINE.txt
51623,P & W,R-1830-49,1,faa/faa_registry/ENGINE.txt
51624,P & W,R-1830-53,1,faa/faa_registry/ENGINE.txt
51625,P & W,R-1830-57,1,faa/faa_registry/ENGINE.txt
51629,P & W,R-1830-61,1,faa/faa_registry/ENGINE.txt
51619,P & W,R-1830-65,1,faa/faa_registry/ENGINE.txt
51620,P & W,R-1830-67,1,faa/faa_registry/ENGINE.txt
51633,P & W,R-1830-75,1,faa/faa_registry/ENGINE.txt
51626,P & W,R-1830-82,1,faa/faa_registry/ENGINE.txt
51621,P & W,R-1830-86M2,1,faa/faa_registry/ENGINE.txt
51630,P & W,R-1830-90B,1,faa/faa_registry/ENGINE.txt
51631,P & W,R-1830-90C,1,faa/faa_registry/ENGINE.txt
51622,P & W,R-1830-90D,1,faa/faa_registry/ENGINE.txt
51627,P & W,R-1830-92,1,faa/faa_registry/ENGINE.txt
51628,P & W,R-1830-92A,1,faa/faa_registry/ENGINE.txt
51634,P & W,R-1830-94,1,faa/faa_registry/ENGINE.txt
51635,P & W,R-1830-94M1,1,faa/faa_registry/ENGINE.txt
51636,P & W,R-1830-94M2,1,faa/faa_registry/ENGINE.txt
51632,P & W,R-1830-96,1,faa/faa_registry/ENGINE.txt
51755,P & W,R-2000,1,faa/faa_registry/ENGINE.txt
52023,P & W,R-2000 SERIES,1,faa/faa_registry/ENGINE.txt
51597,P & W,R-2000-11,1,faa/faa_registry/ENGINE.txt
51598,P & W,R-2000-11M1,1,faa/faa_registry/ENGINE.txt
51592,P & W,R-2000-11M2,1,faa/faa_registry/ENGINE.txt
51593,P & W,R-2000-11M3,1,faa/faa_registry/ENGINE.txt
51599,P & W,R-2000-11M4,1,faa/faa_registry/ENGINE.txt
51594,P & W,R-2000-3,1,faa/faa_registry/ENGINE.txt
51588,P & W,R-2000-4,1,faa/faa_registry/ENGINE.txt
